scenario_id,scenario_path,intersection_layout,time,time_of_day,scenario_id.1,vehicles,conflict,weather,conflict_detect_at,scenario_images_path
2796,frames_dataset/scenarios/4_ways_scenarios/scenario_2796,4 ways,7:53:59,morning,2796,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1mS0nZqCiZY2Ols_JIv2bgYA-C3wI5rxE', 'frame_4.jpg': 'https://drive.google.com/uc?id=1mSa89-vHxfKWk_rvT1XcKV4SFmLAlso4', 'frame_3.jpg': 'https://drive.google.com/uc?id=1mVGoKdry9CYH0ISb1d8urdG_T_OOB5Am', 'frame_2.jpg': 'https://drive.google.com/uc?id=1mZagC7abEPHJSSXmF-yZrs4yo9lnd-vQ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1mkp0dxNW__G-hfJqvAk3sgH0lymwrqeJ'}"
3122,frames_dataset/scenarios/4_ways_scenarios/scenario_3122,4 ways,13:43:01,afternoon,3122,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1rMhx0P2qfZQlvMTHJp-kMT91lPs09ogj', 'frame_4.jpg': 'https://drive.google.com/uc?id=1rPn4GPz_El2eKFnhC3FovuMqU1dX9Ba8', 'frame_3.jpg': 'https://drive.google.com/uc?id=1rRkFxXr_T2t0mhMEcl7nnS1OIj4tXUw1', 'frame_2.jpg': 'https://drive.google.com/uc?id=1rVV1Pzpe6cFmn-DjMKrbN9Xd6rcIOjMt', 'frame_1.jpg': 'https://drive.google.com/uc?id=1rWwMapdoxs_pX4PywGJrfnkTRRp8joYv'}"
4314,frames_dataset/scenarios/4_ways_scenarios/scenario_4314,4 ways,10:20:46,morning,4314,3,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1F0utW6CkfB0OVq2o4RUuiJMy9xTLupao', 'frame_4.jpg': 'https://drive.google.com/uc?id=1F2l6_WYzwaikt0aIwYUkgDkK1eOJ9HAo', 'frame_3.jpg': 'https://drive.google.com/uc?id=1F3fbw73BRvbJhMTCmXzd2sXR7-8LzdCG', 'frame_2.jpg': 'https://drive.google.com/uc?id=1F3uPFPWWkEwsipSScaQ9bpmCpzO953RC', 'frame_1.jpg': 'https://drive.google.com/uc?id=1F3wNANTEU8C-V_OQ0MekwFMpCdC3lwjJ'}"
2826,frames_dataset/scenarios/4_ways_scenarios/scenario_2826,4 ways,8:19:45,morning,2826,2,yes,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1sn4Mu8qkeMulVYJqPRPpiEoctqBu45aq', 'frame_4.jpg': 'https://drive.google.com/uc?id=1OMK98EWn39wD7XJnodxklOY1e5SieJao', 'frame_3.jpg': 'https://drive.google.com/uc?id=1ufU16svZa3vKFAcV-p5mQ0CxWpFRGQIw', 'frame_2.jpg': 'https://drive.google.com/uc?id=1rv1MHl3r8YAmHW6jCY45z8p5D0CrRCdg', 'frame_1.jpg': 'https://drive.google.com/uc?id=1UrkMujoF9IKdFaD9LVvkRAJhJhKC4LGl'}"
2770,frames_dataset/scenarios/4_ways_scenarios/scenario_2770,4 ways,7:53:59,morning,2770,3,yes,sunny,"north, south","{'frame_5.jpg': 'https://drive.google.com/uc?id=1cvQKur8aLkZllHIW1-Iy7jtIx-TEgSoe', 'frame_4.jpg': 'https://drive.google.com/uc?id=1d0c-m0Bmf9JU9W70fDdIZqgu37oBNc9D', 'frame_3.jpg': 'https://drive.google.com/uc?id=1d0mmzqtgqyHtxrxv-Z12bKPzMQ5P_HYj', 'frame_2.jpg': 'https://drive.google.com/uc?id=1d3v73KxSEnmhKIhvzre-_rWz2BK666Y3', 'frame_1.jpg': 'https://drive.google.com/uc?id=1dE2gH-_8waDgw2HWKAKg4Q--olTXLi0c'}"
3835,frames_dataset/scenarios/4_ways_scenarios/scenario_3835,4 ways,16:43:43,afternoon,3835,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1LGM8lzKQ1JsjlE_dg7Q5vbfrkeDSctDI', 'frame_4.jpg': 'https://drive.google.com/uc?id=1LHALxbLEIK8RbMwCFMhBAJWjFVA29TG8', 'frame_3.jpg': 'https://drive.google.com/uc?id=1LIrkV-SakwUn9PE4MwaDKUl8TzUw4p87', 'frame_2.jpg': 'https://drive.google.com/uc?id=1LJJbbd9DVcDGQpuJwObG_3Wa25xmIf3G', 'frame_1.jpg': 'https://drive.google.com/uc?id=1LJdbVGwVltUzu1eFxWg0FAnjXUmySblF'}"
3405,frames_dataset/scenarios/4_ways_scenarios/scenario_3405,4 ways,10:22:46,morning,3405,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1hpb21yTKow614mqf4yxxbp1dXboL7ajv', 'frame_4.jpg': 'https://drive.google.com/uc?id=1hqc-TOzaD23kuzRXS1L-pqfbREkVwMzq', 'frame_3.jpg': 'https://drive.google.com/uc?id=1htOy29yjhDRVesQq2MtOG_lZSFenkJyC', 'frame_2.jpg': 'https://drive.google.com/uc?id=1hxNuB-HoNbEburP07vHE_qaG7iDb3cKq', 'frame_1.jpg': 'https://drive.google.com/uc?id=1hxP9ocrzxW_E8tbxFZRv7kanShSMVUUq'}"
2736,frames_dataset/scenarios/4_ways_scenarios/scenario_2736,4 ways,7:31:03,morning,2736,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1NVc8LuJ3q7JqdiB89zm-vcKHb786PCGf', 'frame_4.jpg': 'https://drive.google.com/uc?id=1NdsJBQL0C3o177-cTtxhmICzASMHKhWh', 'frame_3.jpg': 'https://drive.google.com/uc?id=1NhFZRCKj1Okm1BAZDq6t9hTen4qsogsn', 'frame_2.jpg': 'https://drive.google.com/uc?id=1NqRFLe0BN4BUQ7AK1uecA0ezeBmNNRZq', 'frame_1.jpg': 'https://drive.google.com/uc?id=1NwGFForSBNYszd7jKwewU2tjwGfQ4bfK'}"
3281,frames_dataset/scenarios/4_ways_scenarios/scenario_3281,4 ways,10:00:01,morning,3281,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1LOIYkgbXpIlqtbTv215Lk9iIsIOjmlZk', 'frame_4.jpg': 'https://drive.google.com/uc?id=1LOPHjqQz7Fc_0XFZV28E836U2nwn0H3Z', 'frame_3.jpg': 'https://drive.google.com/uc?id=1LUAxxtyF2fWzIYpCmAQqQ_5LYStEVPHe', 'frame_2.jpg': 'https://drive.google.com/uc?id=1LUbsi1xWQsjqW2iG4tO8eRFT0A1V9qPZ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1LebN_N1w-_M9i14oR2r3mx-lUT9ECCYp'}"
4086,frames_dataset/scenarios/4_ways_scenarios/scenario_4086,4 ways,16:18:39,afternoon,4086,2,yes,cloudy,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1pwfr2F_QvKRXgg8vfjQm5tPysAhr4aEh', 'frame_4.jpg': 'https://drive.google.com/uc?id=1pylSUaFVyb0jXIb_yPy8UAN0NDJTvS2R', 'frame_3.jpg': 'https://drive.google.com/uc?id=1pyw4pS7oPfDjgYH7DgNyQrFNSb9z0LKC', 'frame_2.jpg': 'https://drive.google.com/uc?id=1q0ar6DB9LoCtmxaC3Lm-1x3y7U9xGCjT', 'frame_1.jpg': 'https://drive.google.com/uc?id=1q3gm8D3qMt87OXHEf_C56FTZ_1k-2_jo'}"
4233,frames_dataset/scenarios/4_ways_scenarios/scenario_4233,4 ways,10:00:06,morning,4233,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=16oTqMg78e4o3qqXyx4kgHcug0TTIRILo', 'frame_4.jpg': 'https://drive.google.com/uc?id=16q0GgnQ2xrT2OklYKMk5BAqyDi5HyEBS', 'frame_3.jpg': 'https://drive.google.com/uc?id=16r6kboK8qN3JSu1tDa0y_P1JBLAj0BRq', 'frame_2.jpg': 'https://drive.google.com/uc?id=16tGpkBKRYDxN25c9EsPavVi2rcANPvaI', 'frame_1.jpg': 'https://drive.google.com/uc?id=16tQxLOg8WyxQrUKowHmAj-XmJFfJgRYD'}"
2887,frames_dataset/scenarios/4_ways_scenarios/scenario_2887,4 ways,8:19:45,morning,2887,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=195wlrSIbjWr08eJu1xmo7SWvjJlzP5SB', 'frame_4.jpg': 'https://drive.google.com/uc?id=1968q930bACNHqEwHq3sAyJxNh7b5bnFh', 'frame_3.jpg': 'https://drive.google.com/uc?id=196YkIk_IXalm64RrSPJDfmqU7Ogtt4zQ', 'frame_2.jpg': 'https://drive.google.com/uc?id=196vtvBksQ7mU0wgP8Nr6BpxLKpVlJc7D', 'frame_1.jpg': 'https://drive.google.com/uc?id=198GcDPzR8BbNH8l5QgtesMRK2cavb4cn'}"
4351,frames_dataset/scenarios/4_ways_scenarios/scenario_4351,4 ways,10:41:48,morning,4351,4,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1MJ9oegYV_uFIvWAETOTIB250914xd54L', 'frame_4.jpg': 'https://drive.google.com/uc?id=1MJuAITFTKVr1le79imnO5uDBJ_UOIXuv', 'frame_3.jpg': 'https://drive.google.com/uc?id=1MNwdJhKtKTPRByUFkltliXc7hB-dQv8F', 'frame_2.jpg': 'https://drive.google.com/uc?id=1MPfiSGCd2Nz2mEwcgENDEkYUkVSOBb9e', 'frame_1.jpg': 'https://drive.google.com/uc?id=1MQSHG9n320LpMONLJQm4ArCGwqTviRJz'}"
3256,frames_dataset/scenarios/4_ways_scenarios/scenario_3256,4 ways,14:06:31,afternoon,3256,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Fl7zOUh7am4gQaBPNvcSQbPGoSw7WNWu', 'frame_4.jpg': 'https://drive.google.com/uc?id=1FlzlHyxLGJEC7WKnWo_GD54tnRIrGauE', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Fu_6OJm6EJD3gqV-L4M9F4_020eBBS4g', 'frame_2.jpg': 'https://drive.google.com/uc?id=1FxEtXDRYfIq1BZ6sPFtmRmEFVPEFRi0O', 'frame_1.jpg': 'https://drive.google.com/uc?id=1FxfyBLd1JmUZWd7KtuaGS6xPgkqWeYBH'}"
3012,frames_dataset/scenarios/4_ways_scenarios/scenario_3012,4 ways,13:00:06,afternoon,3012,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1WrVHFhsUQHmL3b4JSLqstdOLu1Y14Hdq', 'frame_4.jpg': 'https://drive.google.com/uc?id=1WuzGhzSJHfdDDy0eSo5Jt6NMmj0wHEYC', 'frame_3.jpg': 'https://drive.google.com/uc?id=1WyTVzLL40qs5Xw3Z9AptU7gW1zvIfiP-', 'frame_2.jpg': 'https://drive.google.com/uc?id=1X-9p_3Ekidttr-QmuT91jVhwEuoptHhV', 'frame_1.jpg': 'https://drive.google.com/uc?id=1X-bfW3aNPSZZw7tWlg1nTqXuXDLHag8b'}"
2872,frames_dataset/scenarios/4_ways_scenarios/scenario_2872,4 ways,8:19:45,morning,2872,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=15HrSKHfVn3ruRFaOFN3qwNCv_hsrJbE8', 'frame_4.jpg': 'https://drive.google.com/uc?id=15I5kLrXxxiljaOelYH1_rIoEtGeldn24', 'frame_3.jpg': 'https://drive.google.com/uc?id=15KAadRXYB8QLD9YGRj8MviOekZR8v3IA', 'frame_2.jpg': 'https://drive.google.com/uc?id=15LkkNcPYDFB6_NDdYHbbXV2PT85_felJ', 'frame_1.jpg': 'https://drive.google.com/uc?id=15LzZBgp6GPLdCiY-OyZUtCDAdd1yih-R'}"
4271,frames_dataset/scenarios/4_ways_scenarios/scenario_4271,4 ways,10:20:46,morning,4271,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1BalrMwT5aKgkMMSSWezMmKe9MnbFFH1c', 'frame_4.jpg': 'https://drive.google.com/uc?id=1BbYmXFHukeSRx5F2gQU3CFqGkCg5K-Vt', 'frame_3.jpg': 'https://drive.google.com/uc?id=1BcYc8ma-NrT4UiLcdsResu0rPCMuJIM3', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Behgz-heSD6ZIjQXj23YjRplBaEJH30X', 'frame_1.jpg': 'https://drive.google.com/uc?id=1BhLMBN1ajbi072fUCNo6-rcn02k2oxto'}"
3413,frames_dataset/scenarios/4_ways_scenarios/scenario_3413,4 ways,10:22:46,morning,3413,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1k09Vzpzx-Yx603pdKOjhR7KbbgAgZ0FK', 'frame_4.jpg': 'https://drive.google.com/uc?id=1k3ZFuMMkFgrPwiW4Tfft1C2KQbqXoTLO', 'frame_3.jpg': 'https://drive.google.com/uc?id=1kBLo3OUaS3ofw3nYi7AFsfiZntk7DVPq', 'frame_2.jpg': 'https://drive.google.com/uc?id=1kBfuC8a3mQMdVuW-KKf4IIsiCcUvhzkx', 'frame_1.jpg': 'https://drive.google.com/uc?id=1kDKFBOie5etYTHyujFcum1zmm-qcHfFg'}"
2895,frames_dataset/scenarios/4_ways_scenarios/scenario_2895,4 ways,8:19:45,morning,2895,4,yes,sunny,west,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1BOHTjI3AzbQJSxvBx5deluBPl7wkeQHL', 'frame_4.jpg': 'https://drive.google.com/uc?id=1BP8D3C4zmyGYR-D6wsuxvgyu5rtz63lo', 'frame_3.jpg': 'https://drive.google.com/uc?id=1BPJ7Z9k6IkfqRgW-sobVoEhE9npUX3Cd', 'frame_2.jpg': 'https://drive.google.com/uc?id=1BTd6Yr3fbB-XqtZXSMb5Ncn75ynrXeKh', 'frame_1.jpg': 'https://drive.google.com/uc?id=1BUQD8vD_c8dAsFHwqcNIGPcyWWcdRYbb'}"
4151,frames_dataset/scenarios/4_ways_scenarios/scenario_4151,4 ways,16:42:47,afternoon,4151,3,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1z-bSLhOFuSlxmijWsN3eaj8d81Tch22B', 'frame_4.jpg': 'https://drive.google.com/uc?id=1z-qn8Zh-r7zwiHh4cnn0Tu81t_a0WVM9', 'frame_3.jpg': 'https://drive.google.com/uc?id=1z0chfEPyIx1sOeI1iJozz8b8S5v9Fp2b', 'frame_2.jpg': 'https://drive.google.com/uc?id=1z1QSp4Fa8JHnINMCDlpdZj2ou4WSaSJs', 'frame_1.jpg': 'https://drive.google.com/uc?id=1z218BGqcphAbW-NjF8S2Pi3EZp8sJ0VS'}"
3365,frames_dataset/scenarios/4_ways_scenarios/scenario_3365,4 ways,10:22:46,morning,3365,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1cqgUYqMlZPx_OpqfnQ2BMKGarQq55DIP', 'frame_4.jpg': 'https://drive.google.com/uc?id=1cqs5gR1TJbO6IA5pIO4NNCb1ZnBC98Mj', 'frame_3.jpg': 'https://drive.google.com/uc?id=1d00wM_CIWBYmd-CRP6wQsKP8D6987uxZ', 'frame_2.jpg': 'https://drive.google.com/uc?id=1d4tSS4urif7EZG2WQsI2tD8pOZhJCtrw', 'frame_1.jpg': 'https://drive.google.com/uc?id=1d66u6vbCKi1T-LYVfV_sONgOGFxhxQGS'}"
3244,frames_dataset/scenarios/4_ways_scenarios/scenario_3244,4 ways,14:06:31,afternoon,3244,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Drzk09XpusIVcgKRS4XGyRDHheXrT073', 'frame_4.jpg': 'https://drive.google.com/uc?id=1DvDyJqpu5kLCPBWPblxVzPj2w-VCs-Im', 'frame_3.jpg': 'https://drive.google.com/uc?id=1DvghSq9zKoIunykfcO22AVI3qXrNegHT', 'frame_2.jpg': 'https://drive.google.com/uc?id=1DwyXH_RxygBZul-j5uoQOtsC9xtibtxD', 'frame_1.jpg': 'https://drive.google.com/uc?id=1DzZ3OzNVo-1frCbx3oB2JVhOi9O5W-_3'}"
4408,frames_dataset/scenarios/4_ways_scenarios/scenario_4408,4 ways,10:41:48,morning,4408,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1TcO6HX-eYROXOJa_cU6r9plk8VhnGCut', 'frame_4.jpg': 'https://drive.google.com/uc?id=1TctlQoAvOwsNWUj4aMnJQPrkVc8dEb_u', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Td88k49u_eAXRq21rN-szHQW7sBmPLGQ', 'frame_2.jpg': 'https://drive.google.com/uc?id=1TdAOlSvUe75XNXoJk_73pPLfEJbv65iL', 'frame_1.jpg': 'https://drive.google.com/uc?id=1TeRwB9sqGpmnTpVM8m6H-ha6moKJ8p4w'}"
2925,frames_dataset/scenarios/4_ways_scenarios/scenario_2925,4 ways,8:43:49,morning,2925,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1IUhnnwhsuMcGFNXgCp8bgVreRWzourWt', 'frame_4.jpg': 'https://drive.google.com/uc?id=1IV2Y5TeEr9-1DcPhvwjzLS92WAm6nI-R', 'frame_3.jpg': 'https://drive.google.com/uc?id=1IX0kQl-o93_LBpSyjRLySi2DuqiiG3ny', 'frame_2.jpg': 'https://drive.google.com/uc?id=1IXox3qMerdLL_VFwlIDQkDbP1-pl-VwJ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1I_9sD9nh7MjypV6yuKY-Nrg4_4o0mc_y'}"
2710,frames_dataset/scenarios/4_ways_scenarios/scenario_2710,4 ways,7:31:03,morning,2710,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1Hl_LGvYWf3wlNw3zgQwKUR-GU8neTigA', 'frame_4.jpg': 'https://drive.google.com/uc?id=1HuxE01jUJwFCO3a_Ihzb-0k6DP5cQtBz', 'frame_3.jpg': 'https://drive.google.com/uc?id=1I1kBWAFNbFkU-1P4gto4VRNFCTSQl2rF', 'frame_2.jpg': 'https://drive.google.com/uc?id=1I38B18AiTUyCucIkepzHW_hCIAVvTrJv', 'frame_1.jpg': 'https://drive.google.com/uc?id=1I3j4j9a6pCcN0zhyuSEwDcv7PZjjKMmp'}"
3706,frames_dataset/scenarios/4_ways_scenarios/scenario_3706,4 ways,15:53:50,afternoon,3706,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=14edEpXf-CAR5KbypQhtyii7tS2kch7IW', 'frame_4.jpg': 'https://drive.google.com/uc?id=14gxksTx_NRUvRoavhtSA299Rf-X7CSjf', 'frame_3.jpg': 'https://drive.google.com/uc?id=14hL7WpfcUIZm0hHyi2rjhUkuBmiDUiAf', 'frame_2.jpg': 'https://drive.google.com/uc?id=14i5T1l9FP_rTJD9UWWajvK1rSvuonvIc', 'frame_1.jpg': 'https://drive.google.com/uc?id=14jR-Uu9UsMM9dC3ISYm4lgTssP_zdAFV'}"
2789,frames_dataset/scenarios/4_ways_scenarios/scenario_2789,4 ways,7:53:59,morning,2789,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1l52a0etCTmELfHOv05CS4GUV_laxSMn3', 'frame_4.jpg': 'https://drive.google.com/uc?id=1lDXWLBdthORCzLhZeRcFiZpSU7g2F3Rc', 'frame_3.jpg': 'https://drive.google.com/uc?id=1lH4FXKHpIpw6e0QYoS0iP1D2PYpIn2O2', 'frame_2.jpg': 'https://drive.google.com/uc?id=1lH4sM27OyMcCb3WG5BxtEpfii6BTp9dT', 'frame_1.jpg': 'https://drive.google.com/uc?id=1lHWjUTh8ejVJ6oP6LMov_i9wjeuisGqj'}"
4245,frames_dataset/scenarios/4_ways_scenarios/scenario_4245,4 ways,10:00:06,morning,4245,3,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=192EcatfgShz3_ljwZU0YY_IOY2C6wG1I', 'frame_4.jpg': 'https://drive.google.com/uc?id=194OMxiQn9lgqzGqbju9zHgQe8W4exrdW', 'frame_3.jpg': 'https://drive.google.com/uc?id=194l6JI2YpbSSc4gxPeTrd6Iz5C7ALTxM', 'frame_2.jpg': 'https://drive.google.com/uc?id=195r4K8o2HyIjrC2RJ1LzpAA56RdpxyI9', 'frame_1.jpg': 'https://drive.google.com/uc?id=197E2SexJOBENjRJ8stMfW4TLR0On8xAn'}"
2888,frames_dataset/scenarios/4_ways_scenarios/scenario_2888,4 ways,8:19:45,morning,2888,2,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1A-x4qMMC68qiDqesF6VBNJLzlk683kcI', 'frame_4.jpg': 'https://drive.google.com/uc?id=1A4Mp4spboZwWsf2TNncRzf_z_0-PLcOC', 'frame_3.jpg': 'https://drive.google.com/uc?id=1A6VlCh-RtmjpuNZSC75I6rzAJh7lyUkQ', 'frame_2.jpg': 'https://drive.google.com/uc?id=1A7aur0G9Yr2vqAROVInBJHkbjhMatjpJ', 'frame_1.jpg': 'https://drive.google.com/uc?id=1AFETgC-Fhk6aWPpCBSxMZRHZBCq9VQga'}"
3815,frames_dataset/scenarios/4_ways_scenarios/scenario_3815,4 ways,16:19:06,afternoon,3815,2,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1IhJx8ss0ZLaS7IfYHy6Uymk03L0uYjO-', 'frame_4.jpg': 'https://drive.google.com/uc?id=1IjG_ttXXlDJjfnUJ6OjnWfniZ6RSRVXO', 'frame_3.jpg': 'https://drive.google.com/uc?id=1IjY3NGSaj_iJ7ESFS9yMZYbfhq6m9Qgi', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Il5EnIFjJwRWhVhYWG6Sjm0TaIDzM8oO', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Io95aWUgtBNUfYxm3MPBunzygfsee0cR'}"
4044,frames_dataset/scenarios/4_ways_scenarios/scenario_4044,4 ways,16:18:39,afternoon,4044,2,yes,cloudy,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1l1_408jfacJsFEDH0ZFSSWVugTn_4K1X', 'frame_4.jpg': 'https://drive.google.com/uc?id=1l2Kf71EhPa45V30unhezg07P71_AGkgY', 'frame_3.jpg': 'https://drive.google.com/uc?id=1l2rotGNiJiorQCOGrO_dLL5f9IrZLWXD', 'frame_2.jpg': 'https://drive.google.com/uc?id=1l4FywdmUHGax2q_HpPmzbUxpWZglWSmf', 'frame_1.jpg': 'https://drive.google.com/uc?id=1l4tYDzDMwscHAlSCocqf_BsB67GJTaT7'}"
2842,frames_dataset/scenarios/4_ways_scenarios/scenario_2842,4 ways,8:19:45,morning,2842,2,yes,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=114fk_CJfduP52XFwCW8yjdsJAIcY9Mb1', 'frame_4.jpg': 'https://drive.google.com/uc?id=1175C1qNoGtetJtCJI2VCw9NxgOITTcD8', 'frame_3.jpg': 'https://drive.google.com/uc?id=11Bc2-R2R4aPo3LU6EP5tL3Spx6DpJ2o4', 'frame_2.jpg': 'https://drive.google.com/uc?id=11C8fKlq4uSj_S8zuawM5rIHeH57f_Raz', 'frame_1.jpg': 'https://drive.google.com/uc?id=11LI9d99LacbzJwjCiKZCQs953F_Q1Cm2'}"
6116,frames_dataset/scenarios/4_ways_scenarios/scenario_6116,4 ways,15:54:10,afternoon,6116,2,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1WO9vHakafd2J4OBCc05bRnfHs71PnoxQ', 'frame_4.jpg': 'https://drive.google.com/uc?id=1WQLuHVuhDrnA8U3LX_NYNfWW63kCMwE2', 'frame_3.jpg': 'https://drive.google.com/uc?id=1WSMjX2-K_CW1b4hI8rzArSY8L52IARFE', 'frame_2.jpg': 'https://drive.google.com/uc?id=1WVF6UCfkhbgSOBFbGtQi5RtMcgNfzLDe', 'frame_1.jpg': 'https://drive.google.com/uc?id=1WVdLltqMhSnNbCkzfuZvhoIElEQSitDi'}"
4362,frames_dataset/scenarios/4_ways_scenarios/scenario_4362,4 ways,10:41:48,morning,4362,3,yes,sunny,north,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1N_ME45KFFS4JhFM3U8ZC8PRX-LgtTmup', 'frame_4.jpg': 'https://drive.google.com/uc?id=1NauZRFaeCZcC8_KHKTsv7IKRQcwojbLu', 'frame_3.jpg': 'https://drive.google.com/uc?id=1Nba7UY04kccXdZbLme21k7clMdcv5ZSo', 'frame_2.jpg': 'https://drive.google.com/uc?id=1Nd1c_rEVjnZ5R4Nt6DbO7faWfmM9Dg2m', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Ne7LzeXU_kKKmOp2uRCb9FyKpy-0AO4t'}"
4247,frames_dataset/scenarios/4_ways_scenarios/scenario_4247,4 ways,10:00:06,morning,4247,3,yes,sunny,south,"{'frame_5.jpg': 'https://drive.google.com/uc?id=18oyWXK0mwurA5qFHBaYSQugTuj_MdQMw', 'frame_4.jpg': 'https://drive.google.com/uc?id=18rJZbtsjeXMymGAkpIiYFYBSyMM-dSV6', 'frame_3.jpg': 'https://drive.google.com/uc?id=18srPP-y1ffCTqlcYQ3PfiZc9C6s4bs_k', 'frame_2.jpg': 'https://drive.google.com/uc?id=18ucjPwtHayDSbo5HJ6bJL-SEE0NUPgy6', 'frame_1.jpg': 'https://drive.google.com/uc?id=18uzBlfh4F483ufprByBk_8fcw_6T2NEc'}"
4060,frames_dataset/scenarios/4_ways_scenarios/scenario_4060,4 ways,16:18:39,afternoon,4060,2,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1mCFcWMu-I2BRccb9z3lC6drfpK5faMCi', 'frame_4.jpg': 'https://drive.google.com/uc?id=1mHz-sVU_1JWMCplO1n3MWwwUbIgcDq0X', 'frame_3.jpg': 'https://drive.google.com/uc?id=1mJtfjJaE_TNIz4fLMpD7vwZGjGib-045', 'frame_2.jpg': 'https://drive.google.com/uc?id=1mKn6rttXA9qKVobx-aSD_TzwG8PsQXPj', 'frame_1.jpg': 'https://drive.google.com/uc?id=1mMwJHBx3qT4gogCvE3oDcJq1tzv9WZ5U'}"
4002,frames_dataset/scenarios/4_ways_scenarios/scenario_4002,4 ways,15:54:07,afternoon,4002,2,no,cloudy,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1gzW8nEUa0G--3Zf9r_pXFljwugYpAST1', 'frame_4.jpg': 'https://drive.google.com/uc?id=1h2UPpwnVGIeVNAm9jvOr7r6nvp_QlDUy', 'frame_3.jpg': 'https://drive.google.com/uc?id=1h2fQ7HSI8BppIFlSUxwVrHBMsf7G2Jn-', 'frame_2.jpg': 'https://drive.google.com/uc?id=1h3558Cjj2vfyEFJyCbr_iUpzBX6lAEHs', 'frame_1.jpg': 'https://drive.google.com/uc?id=1h456Nu7ZJQ7IYFL5d_1icq7UpJ84CrCK'}"
3290,frames_dataset/scenarios/4_ways_scenarios/scenario_3290,4 ways,10:00:01,morning,3290,1,no,sunny,,"{'frame_5.jpg': 'https://drive.google.com/uc?id=1NYR5QEuC9BAYuw9BfhgwdAzBnRSob2uZ', 'frame_4.jpg': 'https://drive.google.com/uc?id=1NZRXFxlECw_4Qappnv7gf_p5_p_TpbiG', 'frame_3.jpg': 'https://drive.google.com/uc?id=1NZXj0PSEAHlZmQP39022dP_CxlnbMV1O', 'frame_2.jpg': 'https://drive.google.com/uc?id=1NdIghb9CFLjsUjl84E3SP-BrDAAck_FR', 'frame_1.jpg': 'https://drive.google.com/uc?id=1Nes68qhNyGIa414hQ6kaWQVTCGRegJQM'}"
